País,Año,Legislación
Syria,1990,Ilegal
Syria,1991,Ilegal
Syria,1992,Ilegal
Syria,1993,Ilegal
Syria,1994,Ilegal
Syria,1995,Ilegal
Syria,1996,Ilegal
Syria,1997,Ilegal
Syria,1998,Ilegal
Syria,1999,Ilegal
Syria,2000,Ilegal
Syria,2001,Ilegal
Syria,2002,Ilegal
Syria,2003,Ilegal
Syria,2004,Ilegal
Syria,2005,Ilegal
Syria,2006,Ilegal
Syria,2007,Ilegal
Syria,2008,Ilegal
Syria,2009,Ilegal
Syria,2010,Ilegal
Syria,2011,Ilegal
Syria,2012,Ilegal
Syria,2013,Ilegal
Syria,2014,Ilegal
Syria,2015,Ilegal
Syria,2016,Ilegal
Syria,2017,Ilegal
Syria,2018,Ilegal
Syria,2019,Ilegal
Syria,2020,Ilegal
Syria,2021,Ilegal
Syria,2022,Ilegal
Syria,2023,Ilegal
Syria,2024,Ilegal
Taiwan,1950,Legal
Taiwan,1951,Legal
Taiwan,1952,Legal
Taiwan,1953,Legal
Taiwan,1954,Legal
Taiwan,1955,Legal
Taiwan,1956,Legal
Taiwan,1957,Legal
Taiwan,1958,Legal
Taiwan,1959,Legal
Taiwan,1960,Legal
Taiwan,1961,Legal
Taiwan,1962,Legal
Taiwan,1963,Legal
Taiwan,1964,Legal
Taiwan,1965,Legal
Taiwan,1966,Legal
Taiwan,1967,Legal
Taiwan,1968,Legal
Taiwan,1969,Legal
Taiwan,1970,Legal
Taiwan,1971,Legal
Taiwan,1972,Legal
Taiwan,1973,Legal
Taiwan,1974,Legal
Taiwan,1975,Legal
Taiwan,1976,Legal
Taiwan,1977,Legal
Taiwan,1978,Legal
Taiwan,1979,Legal
Taiwan,1980,Legal
Taiwan,1981,Legal
Taiwan,1982,Legal
Taiwan,1983,Legal
Taiwan,1984,Legal
Taiwan,1985,Legal
Taiwan,1986,Legal
Taiwan,1987,Legal
Taiwan,1988,Legal
Taiwan,1989,Legal
Taiwan,1990,Legal
Taiwan,1991,Legal
Taiwan,1992,Legal
Taiwan,1993,Legal
Taiwan,1994,Legal
Taiwan,1995,Legal
Taiwan,1996,Legal
Taiwan,1997,Legal
Taiwan,1998,Legal
Taiwan,1999,Legal
Taiwan,2000,Legal
Taiwan,2001,Legal
Taiwan,2002,Legal
Taiwan,2003,Legal
Taiwan,2004,Legal
Taiwan,2005,Legal
Taiwan,2006,Legal
Taiwan,2007,Legal
Taiwan,2008,Legal
Taiwan,2009,Legal
Taiwan,2010,Legal
Taiwan,2011,Legal
Taiwan,2012,Legal
Taiwan,2013,Legal
Taiwan,2014,Legal
Taiwan,2015,Legal
Taiwan,2016,Legal
Taiwan,2017,Legal
Taiwan,2018,Legal
Taiwan,2019,Legal
Taiwan,2020,Legal
Taiwan,2021,Legal
Taiwan,2022,Legal
Taiwan,2023,Legal
Taiwan,2024,Legal
Tajikistan,1950,Ilegal
Tajikistan,1951,Ilegal
Tajikistan,1952,Ilegal
Tajikistan,1953,Ilegal
Tajikistan,1954,Ilegal
Tajikistan,1955,Ilegal
Tajikistan,1956,Ilegal
Tajikistan,1957,Ilegal
Tajikistan,1958,Ilegal
Tajikistan,1959,Ilegal
Tajikistan,1960,Ilegal
Tajikistan,1961,Ilegal
Tajikistan,1962,Ilegal
Tajikistan,1963,Ilegal
Tajikistan,1964,Ilegal
Tajikistan,1965,Ilegal
Tajikistan,1966,Ilegal
Tajikistan,1967,Ilegal
Tajikistan,1968,Ilegal
Tajikistan,1969,Ilegal
Tajikistan,1970,Ilegal
Tajikistan,1971,Ilegal
Tajikistan,1972,Ilegal
Tajikistan,1973,Ilegal
Tajikistan,1974,Ilegal
Tajikistan,1975,Ilegal
Tajikistan,1976,Ilegal
Tajikistan,1977,Ilegal
Tajikistan,1978,Ilegal
Tajikistan,1979,Ilegal
Tajikistan,1980,Ilegal
Tajikistan,1981,Ilegal
Tajikistan,1982,Ilegal
Tajikistan,1983,Ilegal
Tajikistan,1984,Ilegal
Tajikistan,1985,Ilegal
Tajikistan,1986,Ilegal
Tajikistan,1987,Ilegal
Tajikistan,1988,Ilegal
Tajikistan,1989,Ilegal
Tajikistan,1990,Ilegal
Tajikistan,1991,Ilegal
Tajikistan,1992,Ilegal
Tajikistan,1993,Ilegal
Tajikistan,1994,Ilegal
Tajikistan,1995,Ilegal
Tajikistan,1996,Ilegal
Tajikistan,1997,Ilegal
Tajikistan,1998,Legal
Tajikistan,1999,Legal
Tajikistan,2000,Legal
Tajikistan,2001,Legal
Tajikistan,2002,Legal
Tajikistan,2003,Legal
Tajikistan,2004,Legal
Tajikistan,2005,Legal
Tajikistan,2006,Legal
Tajikistan,2007,Legal
Tajikistan,2008,Legal
Tajikistan,2009,Legal
Tajikistan,2010,Legal
Tajikistan,2011,Legal
Tajikistan,2012,Legal
Tajikistan,2013,Legal
Tajikistan,2014,Legal
Tajikistan,2015,Legal
Tajikistan,2016,Legal
Tajikistan,2017,Legal
Tajikistan,2018,Legal
Tajikistan,2019,Legal
Tajikistan,2020,Legal
Tajikistan,2021,Legal
Tajikistan,2022,Legal
Tajikistan,2023,Legal
Tajikistan,2024,Legal
Tanzania,1950,Ilegal
Tanzania,1951,Ilegal
Tanzania,1952,Ilegal
Tanzania,1953,Ilegal
Tanzania,1954,Ilegal
Tanzania,1955,Ilegal
Tanzania,1956,Ilegal
Tanzania,1957,Ilegal
Tanzania,1958,Ilegal
Tanzania,1959,Ilegal
Tanzania,1960,Ilegal
Tanzania,1961,Ilegal
Tanzania,1962,Ilegal
Tanzania,1963,Ilegal
Tanzania,1964,Ilegal
Tanzania,1965,Ilegal
Tanzania,1966,Ilegal
Tanzania,1967,Ilegal
Tanzania,1968,Ilegal
Tanzania,1969,Ilegal
Tanzania,1970,Ilegal
Tanzania,1971,Ilegal
Tanzania,1972,Ilegal
Tanzania,1973,Ilegal
Tanzania,1974,Ilegal
Tanzania,1975,Ilegal
Tanzania,1976,Ilegal
Tanzania,1977,Ilegal
Tanzania,1978,Ilegal
Tanzania,1979,Ilegal
Tanzania,1980,Ilegal
Tanzania,1981,Ilegal
Tanzania,1982,Ilegal
Tanzania,1983,Ilegal
Tanzania,1984,Ilegal
Tanzania,1985,Ilegal
Tanzania,1986,Ilegal
Tanzania,1987,Ilegal
Tanzania,1988,Ilegal
Tanzania,1989,Ilegal
Tanzania,1990,Ilegal
Tanzania,1991,Ilegal
Tanzania,1992,Ilegal
Tanzania,1993,Ilegal
Tanzania,1994,Ilegal
Tanzania,1995,Ilegal
Tanzania,1996,Ilegal
Tanzania,1997,Ilegal
Tanzania,1998,Ilegal
Tanzania,1999,Ilegal
Tanzania,2000,Ilegal
Tanzania,2001,Ilegal
Tanzania,2002,Ilegal
Tanzania,2003,Ilegal
Tanzania,2004,Ilegal
Tanzania,2005,Ilegal
Tanzania,2006,Ilegal
Tanzania,2007,Ilegal
Tanzania,2008,Ilegal
Tanzania,2009,Ilegal
Tanzania,2010,Ilegal
Tanzania,2011,Ilegal
Tanzania,2012,Ilegal
Tanzania,2013,Ilegal
Tanzania,2014,Ilegal
Tanzania,2015,Ilegal
Tanzania,2016,Ilegal
Tanzania,2017,Ilegal
Tanzania,2018,Ilegal
Tanzania,2019,Ilegal
Tanzania,2020,Ilegal
Tanzania,2021,Ilegal
Tanzania,2022,Ilegal
Tanzania,2023,Ilegal
Tanzania,2024,Ilegal
Thailand,1956,Legal
Thailand,1957,Legal
Thailand,1958,Legal
Thailand,1959,Legal
Thailand,1960,Legal
Thailand,1961,Legal
Thailand,1962,Legal
Thailand,1963,Legal
Thailand,1964,Legal
Thailand,1965,Legal
Thailand,1966,Legal
Thailand,1967,Legal
Thailand,1968,Legal
Thailand,1969,Legal
Thailand,1970,Legal
Thailand,1971,Legal
Thailand,1972,Legal
Thailand,1973,Legal
Thailand,1974,Legal
Thailand,1975,Legal
Thailand,1976,Legal
Thailand,1977,Legal
Thailand,1978,Legal
Thailand,1979,Legal
Thailand,1980,Legal
Thailand,1981,Legal
Thailand,1982,Legal
Thailand,1983,Legal
Thailand,1984,Legal
Thailand,1985,Legal
Thailand,1986,Legal
Thailand,1987,Legal
Thailand,1988,Legal
Thailand,1989,Legal
Thailand,1990,Legal
Thailand,1991,Legal
Thailand,1992,Legal
Thailand,1993,Legal
Thailand,1994,Legal
Thailand,1995,Legal
Thailand,1996,Legal
Thailand,1997,Legal
Thailand,1998,Legal
Thailand,1999,Legal
Thailand,2000,Legal
Thailand,2001,Legal
Thailand,2002,Legal
Thailand,2003,Legal
Thailand,2004,Legal
Thailand,2005,Legal
Thailand,2006,Legal
Thailand,2007,Legal
Thailand,2008,Legal
Thailand,2009,Legal
Thailand,2010,Legal
Thailand,2011,Legal
Thailand,2012,Legal
Thailand,2013,Legal
Thailand,2014,Legal
Thailand,2015,Legal
Thailand,2016,Legal
Thailand,2017,Legal
Thailand,2018,Legal
Thailand,2019,Legal
Thailand,2020,Legal
Thailand,2021,Legal
Thailand,2022,Legal
Thailand,2023,Legal
Thailand,2024,Legal
Togo,1980,Ilegal
Togo,1981,Ilegal
Togo,1982,Ilegal
Togo,1983,Ilegal
Togo,1984,Ilegal
Togo,1985,Ilegal
Togo,1986,Ilegal
Togo,1987,Ilegal
Togo,1988,Ilegal
Togo,1989,Ilegal
Togo,1990,Ilegal
Togo,1991,Ilegal
Togo,1992,Ilegal
Togo,1993,Ilegal
Togo,1994,Ilegal
Togo,1995,Ilegal
Togo,1996,Ilegal
Togo,1997,Ilegal
Togo,1998,Ilegal
Togo,1999,Ilegal
Togo,2000,Ilegal
Togo,2001,Ilegal
Togo,2002,Ilegal
Togo,2003,Ilegal
Togo,2004,Ilegal
Togo,2005,Ilegal
Togo,2006,Ilegal
Togo,2007,Ilegal
Togo,2008,Ilegal
Togo,2009,Ilegal
Togo,2010,Ilegal
Togo,2011,Ilegal
Togo,2012,Ilegal
Togo,2013,Ilegal
Togo,2014,Ilegal
Togo,2015,Ilegal
Togo,2016,Ilegal
Togo,2017,Ilegal
Togo,2018,Ilegal
Togo,2019,Ilegal
Togo,2020,Ilegal
Togo,2021,Ilegal
Togo,2022,Ilegal
Togo,2023,Ilegal
Togo,2024,Ilegal
Tonga,1988,Ilegal
Tonga,1989,Ilegal
Tonga,1990,Ilegal
Tonga,1991,Ilegal
Tonga,1992,Ilegal
Tonga,1993,Ilegal
Tonga,1994,Ilegal
Tonga,1995,Ilegal
Tonga,1996,Ilegal
Tonga,1997,Ilegal
Tonga,1998,Ilegal
Tonga,1999,Ilegal
Tonga,2000,Ilegal
Tonga,2001,Ilegal
Tonga,2002,Ilegal
Tonga,2003,Ilegal
Tonga,2004,Ilegal
Tonga,2005,Ilegal
Tonga,2006,Ilegal
Tonga,2007,Ilegal
Tonga,2008,Ilegal
Tonga,2009,Ilegal
Tonga,2010,Ilegal
Tonga,2011,Ilegal
Tonga,2012,Ilegal
Tonga,2013,Ilegal
Tonga,2014,Ilegal
Tonga,2015,Ilegal
Tonga,2016,Ilegal
Tonga,2017,Ilegal
Tonga,2018,Ilegal
Tonga,2019,Ilegal
Tonga,2020,Ilegal
Tonga,2021,Ilegal
Tonga,2022,Ilegal
Tonga,2023,Ilegal
Tonga,2024,Ilegal
Trinidad and Tobago,1986,Ilegal
Trinidad and Tobago,1987,Ilegal
Trinidad and Tobago,1988,Ilegal
Trinidad and Tobago,1989,Ilegal
Trinidad and Tobago,1990,Ilegal
Trinidad and Tobago,1991,Ilegal
Trinidad and Tobago,1992,Ilegal
Trinidad and Tobago,1993,Ilegal
Trinidad and Tobago,1994,Ilegal
Trinidad and Tobago,1995,Ilegal
Trinidad and Tobago,1996,Ilegal
Trinidad and Tobago,1997,Ilegal
Trinidad and Tobago,1998,Ilegal
Trinidad and Tobago,1999,Ilegal
Trinidad and Tobago,2000,Ilegal
Trinidad and Tobago,2001,Ilegal
Trinidad and Tobago,2002,Ilegal
Trinidad and Tobago,2003,Ilegal
Trinidad and Tobago,2004,Ilegal
Trinidad and Tobago,2005,Ilegal
Trinidad and Tobago,2006,Ilegal
Trinidad and Tobago,2007,Ilegal
Trinidad and Tobago,2008,Ilegal
Trinidad and Tobago,2009,Ilegal
Trinidad and Tobago,2010,Ilegal
Trinidad and Tobago,2011,Ilegal
Trinidad and Tobago,2012,Ilegal
Trinidad and Tobago,2013,Ilegal
Trinidad and Tobago,2014,Ilegal
Trinidad and Tobago,2018,Legal
Trinidad and Tobago,2019,Legal
Trinidad and Tobago,2020,Legal
Trinidad and Tobago,2021,Legal
Trinidad and Tobago,2022,Legal
Trinidad and Tobago,2023,Legal
Trinidad and Tobago,2024,Legal
Tunisia,1950,Ilegal
Tunisia,1951,Ilegal
Tunisia,1952,Ilegal
Tunisia,1953,Ilegal
Tunisia,1954,Ilegal
Tunisia,1955,Ilegal
Tunisia,1956,Ilegal
Tunisia,1957,Ilegal
Tunisia,1958,Ilegal
Tunisia,1959,Ilegal
Tunisia,1960,Ilegal
Tunisia,1961,Ilegal
Tunisia,1962,Ilegal
Tunisia,1963,Ilegal
Tunisia,1964,Ilegal
Tunisia,1965,Ilegal
Tunisia,1966,Ilegal
Tunisia,1967,Ilegal
Tunisia,1968,Ilegal
Tunisia,1969,Ilegal
Tunisia,1970,Ilegal
Tunisia,1971,Ilegal
Tunisia,1972,Ilegal
Tunisia,1973,Ilegal
Tunisia,1974,Ilegal
Tunisia,1975,Ilegal
Tunisia,1976,Ilegal
Tunisia,1977,Ilegal
Tunisia,1978,Ilegal
Tunisia,1979,Ilegal
Tunisia,1980,Ilegal
Tunisia,1981,Ilegal
Tunisia,1982,Ilegal
Tunisia,1983,Ilegal
Tunisia,1984,Ilegal
Tunisia,1985,Ilegal
Tunisia,1986,Ilegal
Tunisia,1987,Ilegal
Tunisia,1988,Ilegal
Tunisia,1989,Ilegal
Tunisia,1990,Ilegal
Tunisia,1991,Ilegal
Tunisia,1992,Ilegal
Tunisia,1993,Ilegal
Tunisia,1994,Ilegal
Tunisia,1995,Ilegal
Tunisia,1996,Ilegal
Tunisia,1997,Ilegal
Tunisia,1998,Ilegal
Tunisia,1999,Ilegal
Tunisia,2000,Ilegal
Tunisia,2001,Ilegal
Tunisia,2002,Ilegal
Tunisia,2003,Ilegal
Tunisia,2004,Ilegal
Tunisia,2005,Ilegal
Tunisia,2006,Ilegal
Tunisia,2007,Ilegal
Tunisia,2008,Ilegal
Tunisia,2009,Ilegal
Tunisia,2010,Ilegal
Tunisia,2011,Ilegal
Tunisia,2012,Ilegal
Tunisia,2013,Ilegal
Tunisia,2014,Ilegal
Tunisia,2015,Ilegal
Tunisia,2016,Ilegal
Tunisia,2017,Ilegal
Tunisia,2018,Ilegal
Tunisia,2019,Ilegal
Tunisia,2020,Ilegal
Tunisia,2021,Ilegal
Tunisia,2022,Ilegal
Tunisia,2023,Ilegal
Tunisia,2024,Ilegal
Turkey,1950,Legal
Turkey,1951,Legal
Turkey,1952,Legal
Turkey,1953,Legal
Turkey,1954,Legal
Turkey,1955,Legal
Turkey,1956,Legal
Turkey,1957,Legal
Turkey,1958,Legal
Turkey,1959,Legal
Turkey,1960,Legal
Turkey,1961,Legal
Turkey,1962,Legal
Turkey,1963,Legal
Turkey,1964,Legal
Turkey,1965,Legal
Turkey,1966,Legal
Turkey,1967,Legal
Turkey,1968,Legal
Turkey,1969,Legal
Turkey,1970,Legal
Turkey,1971,Legal
Turkey,1972,Legal
Turkey,1973,Legal
Turkey,1974,Legal
Turkey,1975,Legal
Turkey,1976,Legal
Turkey,1977,Legal
Turkey,1978,Legal
Turkey,1979,Legal
Turkey,1980,Legal
Turkey,1981,Legal
Turkey,1982,Legal
Turkey,1983,Legal
Turkey,1984,Legal
Turkey,1985,Legal
Turkey,1986,Legal
Turkey,1987,Legal
Turkey,1988,Legal
Turkey,1989,Legal
Turkey,1990,Legal
Turkey,1991,Legal
Turkey,1992,Legal
Turkey,1993,Legal
Turkey,1994,Legal
Turkey,1995,Legal
Turkey,1996,Legal
Turkey,1997,Legal
Turkey,1998,Legal
Turkey,1999,Legal
Turkey,2000,Legal
Turkey,2001,Legal
Turkey,2002,Legal
Turkey,2003,Legal
Turkey,2004,Legal
Turkey,2005,Legal
Turkey,2006,Legal
Turkey,2007,Legal
Turkey,2008,Legal
Turkey,2009,Legal
Turkey,2010,Legal
Turkey,2011,Legal
Turkey,2012,Legal
Turkey,2013,Legal
Turkey,2014,Legal
Turkey,2015,Legal
Turkey,2016,Legal
Turkey,2017,Legal
Turkey,2018,Legal
Turkey,2019,Legal
Turkey,2020,Legal
Turkey,2021,Legal
Turkey,2022,Legal
Turkey,2023,Legal
Turkey,2024,Legal
Turkmenistan,1998,Ilegal
Turkmenistan,1999,Ilegal
Turkmenistan,2000,Ilegal
Turkmenistan,2001,Ilegal
Turkmenistan,2002,Ilegal
Turkmenistan,2003,Ilegal
Turkmenistan,2004,Ilegal
Turkmenistan,2005,Ilegal
Turkmenistan,2006,Ilegal
Turkmenistan,2007,Ilegal
Turkmenistan,2008,Ilegal
Turkmenistan,2009,Ilegal
Turkmenistan,2010,Ilegal
Turkmenistan,2011,Ilegal
Turkmenistan,2012,Ilegal
Turkmenistan,2013,Ilegal
Turkmenistan,2014,Ilegal
Turkmenistan,2015,Ilegal
Turkmenistan,2016,Ilegal
Turkmenistan,2017,Ilegal
Turkmenistan,2018,Ilegal
Turkmenistan,2019,Ilegal
Turkmenistan,2020,Ilegal
Turkmenistan,2021,Ilegal
Turkmenistan,2022,Ilegal
Turkmenistan,2023,Ilegal
Turkmenistan,2024,Ilegal
Tuvalu,2017,Ilegal
Tuvalu,2018,Ilegal
Tuvalu,2019,Ilegal
Tuvalu,2020,Ilegal
Tuvalu,2021,Ilegal
Tuvalu,2022,Ilegal
Tuvalu,2023,Ilegal
Tuvalu,2024,Ilegal
Uganda,1950,Ilegal
Uganda,1951,Ilegal
Uganda,1952,Ilegal
Uganda,1953,Ilegal
Uganda,1954,Ilegal
Uganda,1955,Ilegal
Uganda,1956,Ilegal
Uganda,1957,Ilegal
Uganda,1958,Ilegal
Uganda,1959,Ilegal
Uganda,1960,Ilegal
Uganda,1961,Ilegal
Uganda,1962,Ilegal
Uganda,1963,Ilegal
Uganda,1964,Ilegal
Uganda,1965,Ilegal
Uganda,1966,Ilegal
Uganda,1967,Ilegal
Uganda,1968,Ilegal
Uganda,1969,Ilegal
Uganda,1970,Ilegal
Uganda,1971,Ilegal
Uganda,1972,Ilegal
Uganda,1973,Ilegal
Uganda,1974,Ilegal
Uganda,1975,Ilegal
Uganda,1976,Ilegal
Uganda,1977,Ilegal
Uganda,1978,Ilegal
Uganda,1979,Ilegal
Uganda,1980,Ilegal
Uganda,1981,Ilegal
Uganda,1982,Ilegal
Uganda,1983,Ilegal
Uganda,1984,Ilegal
Uganda,1985,Ilegal
Uganda,1986,Ilegal
Uganda,1987,Ilegal
Uganda,1988,Ilegal
Uganda,1989,Ilegal
Uganda,1990,Ilegal
Uganda,1991,Ilegal
Uganda,1992,Ilegal
Uganda,1993,Ilegal
Uganda,1994,Ilegal
Uganda,1995,Ilegal
Uganda,1996,Ilegal
Uganda,1997,Ilegal
Uganda,1998,Ilegal
Uganda,1999,Ilegal
Uganda,2000,Ilegal
Uganda,2001,Ilegal
Uganda,2002,Ilegal
Uganda,2003,Ilegal
Uganda,2004,Ilegal
Uganda,2005,Ilegal
Uganda,2006,Ilegal
Uganda,2007,Ilegal
Uganda,2008,Ilegal
Uganda,2009,Ilegal
Uganda,2010,Ilegal
Uganda,2011,Ilegal
Uganda,2012,Ilegal
Uganda,2013,Ilegal
Uganda,2014,Ilegal
Uganda,2015,Ilegal
Uganda,2016,Ilegal
Uganda,2017,Ilegal
Uganda,2018,Ilegal
Uganda,2019,Ilegal
Uganda,2020,Ilegal
Uganda,2021,Ilegal
Uganda,2022,Ilegal
Uganda,2023,Ilegal
Uganda,2024,Ilegal
Ukraine,1950,Ilegal
Ukraine,1951,Ilegal
Ukraine,1952,Ilegal
Ukraine,1953,Ilegal
Ukraine,1954,Ilegal
Ukraine,1955,Ilegal
Ukraine,1956,Ilegal
Ukraine,1957,Ilegal
Ukraine,1958,Ilegal
Ukraine,1959,Ilegal
Ukraine,1960,Ilegal
Ukraine,1961,Ilegal
Ukraine,1962,Ilegal
Ukraine,1963,Ilegal
Ukraine,1964,Ilegal
Ukraine,1965,Ilegal
Ukraine,1966,Ilegal
Ukraine,1967,Ilegal
Ukraine,1968,Ilegal
Ukraine,1969,Ilegal
Ukraine,1970,Ilegal
Ukraine,1971,Ilegal
Ukraine,1972,Ilegal
Ukraine,1973,Ilegal
Ukraine,1974,Ilegal
Ukraine,1975,Ilegal
Ukraine,1976,Ilegal
Ukraine,1977,Ilegal
Ukraine,1978,Ilegal
Ukraine,1979,Ilegal
Ukraine,1980,Ilegal
Ukraine,1981,Ilegal
Ukraine,1982,Ilegal
Ukraine,1983,Ilegal
Ukraine,1984,Ilegal
Ukraine,1985,Ilegal
Ukraine,1986,Ilegal
Ukraine,1987,Ilegal
Ukraine,1988,Ilegal
Ukraine,1989,Ilegal
Ukraine,1990,Ilegal
Ukraine,1991,Legal
Ukraine,1992,Legal
Ukraine,1993,Legal
Ukraine,1994,Legal
Ukraine,1995,Legal
Ukraine,1996,Legal
Ukraine,1997,Legal
Ukraine,1998,Legal
Ukraine,1999,Legal
Ukraine,2000,Legal
Ukraine,2001,Legal
Ukraine,2002,Legal
Ukraine,2003,Legal
Ukraine,2004,Legal
Ukraine,2005,Legal
Ukraine,2006,Legal
Ukraine,2007,Legal
Ukraine,2008,Legal
Ukraine,2009,Legal
Ukraine,2010,Legal
Ukraine,2011,Legal
Ukraine,2012,Legal
Ukraine,2013,Legal
Ukraine,2014,Legal
Ukraine,2015,Legal
Ukraine,2016,Legal
Ukraine,2017,Legal
Ukraine,2018,Legal
Ukraine,2019,Legal
Ukraine,2020,Legal
Ukraine,2021,Legal
Ukraine,2022,Legal
Ukraine,2023,Legal
Ukraine,2024,Legal
United Arab Emirates,1990,Ilegal
United Arab Emirates,1991,Ilegal
United Arab Emirates,1992,Ilegal
United Arab Emirates,1993,Ilegal
United Arab Emirates,1994,Ilegal
United Arab Emirates,1995,Ilegal
United Arab Emirates,1996,Ilegal
United Arab Emirates,1997,Ilegal
United Arab Emirates,1998,Ilegal
United Arab Emirates,2024,Ilegal
United Kingdom,1950,Ilegal
United Kingdom,1951,Ilegal
United Kingdom,1952,Ilegal
United Kingdom,1953,Ilegal
United Kingdom,1954,Ilegal
United Kingdom,1955,Ilegal
United Kingdom,1956,Ilegal
United Kingdom,1957,Ilegal
United Kingdom,1958,Ilegal
United Kingdom,1959,Ilegal
United Kingdom,1960,Ilegal
United Kingdom,1961,Ilegal
United Kingdom,1962,Ilegal
United Kingdom,1963,Ilegal
United Kingdom,1964,Ilegal
United Kingdom,1965,Ilegal
United Kingdom,1966,Ilegal
United Kingdom,1967,Legal
United Kingdom,1968,Legal
United Kingdom,1969,Legal
United Kingdom,1970,Legal
United Kingdom,1971,Legal
United Kingdom,1972,Legal
United Kingdom,1973,Legal
United Kingdom,1974,Legal
United Kingdom,1975,Legal
United Kingdom,1976,Legal
United Kingdom,1977,Legal
United Kingdom,1978,Legal
United Kingdom,1979,Legal
United Kingdom,1980,Legal
United Kingdom,1981,Legal
United Kingdom,1982,Legal
United Kingdom,1983,Legal
United Kingdom,1984,Legal
United Kingdom,1985,Legal
United Kingdom,1986,Legal
United Kingdom,1987,Legal
United Kingdom,1988,Legal
United Kingdom,1989,Legal
United Kingdom,1990,Legal
United Kingdom,1991,Legal
United Kingdom,1992,Legal
United Kingdom,1993,Legal
United Kingdom,1994,Legal
United Kingdom,1995,Legal
United Kingdom,1996,Legal
United Kingdom,1997,Legal
United Kingdom,1998,Legal
United Kingdom,1999,Legal
United Kingdom,2000,Legal
United Kingdom,2001,Legal
United Kingdom,2002,Legal
United Kingdom,2003,Legal
United Kingdom,2004,Legal
United Kingdom,2005,Legal
United Kingdom,2006,Legal
United Kingdom,2007,Legal
United Kingdom,2008,Legal
United Kingdom,2009,Legal
United Kingdom,2010,Legal
United Kingdom,2011,Legal
United Kingdom,2012,Legal
United Kingdom,2013,Legal
United Kingdom,2014,Legal
United Kingdom,2015,Legal
United Kingdom,2016,Legal
United Kingdom,2017,Legal
United Kingdom,2018,Legal
United Kingdom,2019,Legal
United Kingdom,2020,Legal
United Kingdom,2021,Legal
United Kingdom,2022,Legal
United Kingdom,2023,Legal
United Kingdom,2024,Legal
United States,1962,Ilegal
United States,1963,Ilegal
United States,1964,Ilegal
United States,1965,Ilegal
United States,1966,Ilegal
United States,1967,Ilegal
United States,1968,Ilegal
United States,1969,Ilegal
United States,1970,Ilegal
United States,1971,Ilegal
United States,1972,Ilegal
United States,1973,Ilegal
United States,1974,Ilegal
United States,1975,Ilegal
United States,1976,Ilegal
United States,1977,Ilegal
United States,1978,Ilegal
United States,1979,Ilegal
United States,1980,Ilegal
United States,1981,Ilegal
United States,1982,Ilegal
United States,1983,Ilegal
United States,1984,Ilegal
United States,1985,Ilegal
United States,1986,Ilegal
United States,1987,Ilegal
United States,1988,Ilegal
United States,1989,Ilegal
United States,1990,Ilegal
United States,1991,Ilegal
United States,1992,Ilegal
United States,1993,Ilegal
United States,1994,Ilegal
United States,1995,Ilegal
United States,1996,Ilegal
United States,1997,Ilegal
United States,1998,Ilegal
United States,1999,Ilegal
United States,2000,Ilegal
United States,2001,Ilegal
United States,2002,Ilegal
United States,2003,Legal
United States,2004,Legal
United States,2005,Legal
United States,2006,Legal
United States,2007,Legal
United States,2008,Legal
United States,2009,Legal
United States,2010,Legal
United States,2011,Legal
United States,2012,Legal
United States,2013,Legal
United States,2014,Legal
United States,2015,Legal
United States,2016,Legal
United States,2017,Legal
United States,2018,Legal
United States,2019,Legal
United States,2020,Legal
United States,2021,Legal
United States,2022,Legal
United States,2023,Legal
United States,2024,Legal
Uruguay,1950,Legal
Uruguay,1951,Legal
Uruguay,1952,Legal
Uruguay,1953,Legal
Uruguay,1954,Legal
Uruguay,1955,Legal
Uruguay,1956,Legal
Uruguay,1957,Legal
Uruguay,1958,Legal
Uruguay,1959,Legal
Uruguay,1960,Legal
Uruguay,1961,Legal
Uruguay,1962,Legal
Uruguay,1963,Legal
Uruguay,1964,Legal
Uruguay,1965,Legal
Uruguay,1966,Legal
Uruguay,1967,Legal
Uruguay,1968,Legal
Uruguay,1969,Legal
Uruguay,1970,Legal
Uruguay,1971,Legal
Uruguay,1972,Legal
Uruguay,1973,Legal
Uruguay,1974,Legal
Uruguay,1975,Legal
Uruguay,1976,Legal
Uruguay,1977,Legal
Uruguay,1978,Legal
Uruguay,1979,Legal
Uruguay,1980,Legal
Uruguay,1981,Legal
Uruguay,1982,Legal
Uruguay,1983,Legal
Uruguay,1984,Legal
Uruguay,1985,Legal
Uruguay,1986,Legal
Uruguay,1987,Legal
Uruguay,1988,Legal
Uruguay,1989,Legal
Uruguay,1990,Legal
Uruguay,1991,Legal
Uruguay,1992,Legal
Uruguay,1993,Legal
Uruguay,1994,Legal
Uruguay,1995,Legal
Uruguay,1996,Legal
Uruguay,1997,Legal
Uruguay,1998,Legal
Uruguay,1999,Legal
Uruguay,2000,Legal
Uruguay,2001,Legal
Uruguay,2002,Legal
Uruguay,2003,Legal
Uruguay,2004,Legal
Uruguay,2005,Legal
Uruguay,2006,Legal
Uruguay,2007,Legal
Uruguay,2008,Legal
Uruguay,2009,Legal
Uruguay,2010,Legal
Uruguay,2011,Legal
Uruguay,2012,Legal
Uruguay,2013,Legal
Uruguay,2014,Legal
Uruguay,2015,Legal
Uruguay,2016,Legal
Uruguay,2017,Legal
Uruguay,2018,Legal
Uruguay,2019,Legal
Uruguay,2020,Legal
Uruguay,2021,Legal
Uruguay,2022,Legal
